state,regional_division,population,article_title,revision_id,article_quality
Washington,Pacific,7785786.0,"Longview, Washington",137888,Stub
Washington,Pacific,7785786.0,"Lynden, Washington",138314,Start
Washington,Pacific,7785786.0,"Lynnwood, Washington",138213,Stub
Washington,Pacific,7785786.0,"Mabton, Washington",138344,Start
Washington,Pacific,7785786.0,"Maple Valley, Washington",138016,Stub
Washington,Pacific,7785786.0,"Mattawa, Washington",137927,Start
Washington,Pacific,7785786.0,"McCleary, Washington",137951,Stub
Washington,Pacific,7785786.0,"Medical Lake, Washington",138262,Start
Washington,Pacific,7785786.0,"Medina, Washington",138017,Start
Washington,Pacific,7785786.0,"Mercer Island, Washington",138018,Stub
Washington,Pacific,7785786.0,"Mesa, Washington",137906,Stub
Washington,Pacific,7785786.0,"Millwood, Washington",138263,B
Washington,Pacific,7785786.0,"Milton, Washington",151279,Stub
Washington,Pacific,7785786.0,"Monroe, Washington",138222,Start
Washington,Pacific,7785786.0,"Montesano, Washington",137953,Stub
Washington,Pacific,7785786.0,"Morton, Washington",138080,Start
Washington,Pacific,7785786.0,"Moses Lake, Washington",137928,Stub
Washington,Pacific,7785786.0,"Mossyrock, Washington",138081,Start
Washington,Pacific,7785786.0,"Mount Vernon, Washington",138185,Start
Washington,Pacific,7785786.0,"Mountlake Terrace, Washington",138223,Stub
Washington,Pacific,7785786.0,"Moxee, Washington",138345,Start
Washington,Pacific,7785786.0,"Napavine, Washington",138082,Start
Washington,Pacific,7785786.0,"Newcastle, Washington",138020,Stub
Washington,Pacific,7785786.0,"Newport, Washington",138129,Start
Washington,Pacific,7785786.0,"Nooksack, Washington",138317,Start
Washington,Pacific,7785786.0,"Normandy Park, Washington",138021,Start
Washington,Pacific,7785786.0,"North Bend, Washington",138022,Stub
Washington,Pacific,7785786.0,"North Bonneville, Washington",138189,Start
Washington,Pacific,7785786.0,"Oak Harbor, Washington",137968,Stub
Washington,Pacific,7785786.0,"Oakville, Washington",137955,Stub
Washington,Pacific,7785786.0,"Ocean Shores, Washington",137957,Stub
Washington,Pacific,7785786.0,"Okanogan, Washington",138105,Start
Washington,Pacific,7785786.0,"Olympia, Washington",57860,Stub
Washington,Pacific,7785786.0,"Omak, Washington",138106,Stub
Washington,Pacific,7785786.0,"Orting, Washington",138152,Stub
Washington,Pacific,7785786.0,"Othello, Washington",137821,Start
Washington,Pacific,7785786.0,"Pacific, Washington",151280,Start
Washington,Pacific,7785786.0,"Palouse, Washington",138332,Start
Washington,Pacific,7785786.0,"Pasco, Washington",137907,Stub
Washington,Pacific,7785786.0,"Pomeroy, Washington",137909,Stub
Washington,Pacific,7785786.0,"Port Angeles, Washington",137849,Start
Washington,Pacific,7785786.0,"Port Orchard, Washington",138051,Stub
Washington,Pacific,7785786.0,"Poulsbo, Washington",138052,Stub
Washington,Pacific,7785786.0,"Prescott, Washington",138297,Stub
Washington,Pacific,7785786.0,"Prosser, Washington",137831,B
Washington,Pacific,7785786.0,"Pullman, Washington",138333,Start
Washington,Pacific,7785786.0,"Puyallup, Washington",138155,Stub
Washington,Pacific,7785786.0,"Quincy, Washington",137930,Stub
Washington,Pacific,7785786.0,"Raymond, Washington",138122,Start
Washington,Pacific,7785786.0,"Republic, Washington",137902,B
Washington,Pacific,7785786.0,"Richland, Washington",57637,Start
Washington,Pacific,7785786.0,"Ridgefield, Washington",137876,Start
Washington,Pacific,7785786.0,"Ritzville, Washington",137822,B
Washington,Pacific,7785786.0,"Rock Island, Washington",137899,Start
Washington,Pacific,7785786.0,"Roslyn, Washington",138060,Start
Washington,Pacific,7785786.0,"Roy, Washington",138156,Start
Washington,Pacific,7785786.0,"Royal City, Washington",137931,Stub
Washington,Pacific,7785786.0,"Ruston, Washington",138157,Start
Washington,Pacific,7785786.0,"Sammamish, Washington",138027,Stub
Washington,Pacific,7785786.0,"SeaTac, Washington",70528,Stub
Washington,Pacific,7785786.0,Seattle,11388236,Stub
Washington,Pacific,7785786.0,"Sedro-Woolley, Washington",138187,Start
Washington,Pacific,7785786.0,"Selah, Washington",138348,B
Washington,Pacific,7785786.0,"Sequim, Washington",137852,Start
Washington,Pacific,7785786.0,"Shelton, Washington",138097,Stub
Washington,Pacific,7785786.0,"Shoreline, Washington",138028,Start
Washington,Pacific,7785786.0,"Snohomish, Washington",138238,Start
Washington,Pacific,7785786.0,"Snoqualmie, Washington",138030,Stub
Washington,Pacific,7785786.0,"Soap Lake, Washington",137932,Stub
Washington,Pacific,7785786.0,"South Bend, Washington",138123,Start
Washington,Pacific,7785786.0,"Spangle, Washington",138267,Start
Washington,Pacific,7785786.0,"Spokane, Washington",138268,Start
Washington,Pacific,7785786.0,"Spokane Valley, Washington",143079,Stub
Washington,Pacific,7785786.0,"Sprague, Washington",138094,Start
Washington,Pacific,7785786.0,"Stanwood, Washington",138239,Start
Washington,Pacific,7785786.0,"Sultan, Washington",138242,Start
Washington,Pacific,7785786.0,"Sumas, Washington",138320,Start
Washington,Pacific,7785786.0,"Sumner, Washington",138164,Stub
Washington,Pacific,7785786.0,"Sunnyside, Washington",138350,B
Washington,Pacific,7785786.0,"Tacoma, Washington",138165,Stub
Washington,Pacific,7785786.0,"Tekoa, Washington",138321,Stub
Washington,Pacific,7785786.0,"Tenino, Washington",138087,Start
Washington,Pacific,7785786.0,"Tieton, Washington",137978,Stub
Washington,Pacific,7785786.0,"Toledo, Washington",138280,Start
Washington,Pacific,7785786.0,"Tonasket, Washington",138134,Stub
Washington,Pacific,7785786.0,"Toppenish, Washington",138291,Start
Washington,Pacific,7785786.0,"Tukwila, Washington",138323,Start
Washington,Pacific,7785786.0,"Tumwater, Washington",138100,Stub
Washington,Pacific,7785786.0,"Union Gap, Washington",138176,Start
Washington,Pacific,7785786.0,"University Place, Washington",137912,Stub
Washington,Pacific,7785786.0,"Vader, Washington",151273,Stub
Washington,Pacific,7785786.0,"Vancouver, Washington",137965,Start
Washington,Pacific,7785786.0,"Waitsburg, Washington",138088,Start
Washington,Pacific,7785786.0,"Walla Walla, Washington",138125,B
Washington,Pacific,7785786.0,"Warden, Washington",138136,Stub
Washington,Pacific,7785786.0,"Washougal, Washington",138101,Stub
Washington,Pacific,7785786.0,"Wenatchee, Washington",138324,Start
Washington,Pacific,7785786.0,"West Richland, Washington",138257,B
Washington,Pacific,7785786.0,"Westport, Washington",138325,Stub
Washington,Pacific,7785786.0,"Winlock, Washington",138327,Stub
Washington,Pacific,7785786.0,"Woodinville, Washington",138336,Stub
Washington,Pacific,7785786.0,"Woodland, Washington",138288,B
Washington,Pacific,7785786.0,"Woodway, Washington",138353,Start
Washington,Pacific,7785786.0,"Yakima, Washington",138084,Start
Washington,Pacific,7785786.0,"Yelm, Washington",138111,Stub
Washington,Pacific,7785786.0,"Zillah, Washington",138354,Start
Washington,Pacific,7785786.0,"Albion, Washington",138032,Stub
Washington,Pacific,7785786.0,"Beaux Arts Village, Washington",138355,Start
Washington,Pacific,7785786.0,"Bucoda, Washington",138166,Stub
Washington,Pacific,7785786.0,"Carbonado, Washington",138085,Stub
Washington,Pacific,7785786.0,"Cathlamet, Washington",18592743,B
Washington,Pacific,7785786.0,"Colton, Washington",138299,Stub
Washington,Pacific,7785786.0,"Conconully, Washington",138300,Stub
Washington,Pacific,7785786.0,"Concrete, Washington",138356,Stub
Washington,Pacific,7785786.0,"Coulee City, Washington",137933,Start
Washington,Pacific,7785786.0,"Coulee Dam, Washington",137880,Start
Washington,Pacific,7785786.0,"Coupeville, Washington",137842,Start
Washington,Pacific,7785786.0,"Creston, Washington",137832,Start
Washington,Pacific,7785786.0,"Cusick, Washington",137961,Start
Washington,Pacific,7785786.0,"Eatonville, Washington",138086,Stub
Washington,Pacific,7785786.0,"Elmer City, Washington",138037,Start
Washington,Pacific,7785786.0,"Endicott, Washington",151272,B
Washington,Pacific,7785786.0,"Fairfield, Washington",138250,B
Washington,Pacific,7785786.0,"Farmington, Washington",78146,Stub
Washington,Pacific,7785786.0,"Friday Harbor, Washington",138290,Start
Washington,Pacific,7785786.0,"Garfield, Washington",138359,Start
Washington,Pacific,7785786.0,"Hamilton, Washington",57861,Stub
Washington,Pacific,7785786.0,"Hartline, Washington",138343,Start
Washington,Pacific,7785786.0,"Hatton, Washington",137923,Stub
Washington,Pacific,7785786.0,"Hunts Point, Washington",137818,Start
Washington,Pacific,7785786.0,"Index, Washington",93552,Stub
Washington,Pacific,7785786.0,"Ione, Washington",138000,Stub
Washington,Pacific,7785786.0,"La Conner, Washington",138126,Start
Washington,Pacific,7785786.0,"LaCrosse, Washington",59500331,B
Washington,Pacific,7785786.0,"Lamont, Washington",619387,Stub
Washington,Pacific,7785786.0,"Latah, Washington",138180,Start
Washington,Pacific,7785786.0,"Lind, Washington",138329,Stub
Washington,Pacific,7785786.0,"Lyman, Washington",138260,Start
Washington,Pacific,7785786.0,"Malden, Washington",137819,Start
Washington,Pacific,7785786.0,"Mansfield, Washington",138183,Start
Washington,Pacific,7785786.0,"Marcus, Washington",138330,Stub
Washington,Pacific,7785786.0,"Metaline, Washington",137898,Start
Washington,Pacific,7785786.0,"Metaline Falls, Washington",138277,Start
Washington,Pacific,7785786.0,"Naches, Washington",138127,Stub
Washington,Pacific,7785786.0,"Nespelem, Washington",138128,Stub
Washington,Pacific,7785786.0,"Northport, Washington",138346,Start
Washington,Pacific,7785786.0,"Oakesdale, Washington",138102,Start
Washington,Pacific,7785786.0,"Pe Ell, Washington",138331,Start
Washington,Pacific,7785786.0,"Reardan, Washington",138092,Stub
Washington,Pacific,7785786.0,"Riverside, Washington",138638,Stub
Washington,Pacific,7785786.0,"Rockford, Washington",138083,Start
Washington,Pacific,7785786.0,"St. John, Washington",138109,Start
Washington,Pacific,7785786.0,"South Cle Elum, Washington",138334,Start
Washington,Pacific,7785786.0,"South Prairie, Washington",138029,Start
Washington,Pacific,7785786.0,"Starbuck, Washington",138159,Start
Washington,Pacific,7785786.0,"Steilacoom, Washington",138279,Start
Washington,Pacific,7785786.0,"Twisp, Washington",138335,Start
Washington,Pacific,7785786.0,"Uniontown, Washington",137883,Stub
Washington,Pacific,7785786.0,"Washtucna, Washington",138161,Start
Washington,Pacific,7785786.0,"Waterville, Washington",138112,Start
Washington,Pacific,7785786.0,"Waverly, Washington",138337,Stub
Washington,Pacific,7785786.0,"Wilbur, Washington",137823,Start
Washington,Pacific,7785786.0,"Wilkeson, Washington",137900,Stub
Washington,Pacific,7785786.0,"Wilson Creek, Washington",138272,Start
Washington,Pacific,7785786.0,"Winthrop, Washington",138095,Stub
Washington,Pacific,7785786.0,"Yacolt, Washington",138168,Start
Washington,Pacific,7785786.0,"Yarrow Point, Washington",137934,Stub
West_Virginia,South Atlantic,1775156.0,"Charleston, West Virginia",138113,Stub
West_Virginia,South Atlantic,1775156.0,"Huntington, West Virginia",137881,Stub
West_Virginia,South Atlantic,1775156.0,"Parkersburg, West Virginia",138038,Start
West_Virginia,South Atlantic,1775156.0,"Morgantown, West Virginia",138381,Start
West_Virginia,South Atlantic,1775156.0,"Wheeling, West Virginia",138575,Stub
West_Virginia,South Atlantic,1775156.0,"Martinsburg, West Virginia",138546,Start
West_Virginia,South Atlantic,1775156.0,"Weirton, West Virginia",138510,Stub
West_Virginia,South Atlantic,1775156.0,"Fairmont, West Virginia",138419,Start
West_Virginia,South Atlantic,1775156.0,"Beckley, West Virginia",138619,Start
West_Virginia,South Atlantic,1775156.0,"Clarksburg, West Virginia",138436,Stub
West_Virginia,South Atlantic,1775156.0,"South Charleston, West Virginia",138420,Start
West_Virginia,South Atlantic,1775156.0,"St. Albans, West Virginia",138445,Start
West_Virginia,South Atlantic,1775156.0,"Vienna, West Virginia",138593,Stub
West_Virginia,South Atlantic,1775156.0,"Bluefield, West Virginia",138476,Start
West_Virginia,South Atlantic,1775156.0,"Bridgeport, West Virginia",138388,Stub
West_Virginia,South Atlantic,1775156.0,"Oak Hill, West Virginia",138376,Stub
West_Virginia,South Atlantic,1775156.0,"Moundsville, West Virginia",138610,Stub
West_Virginia,South Atlantic,1775156.0,"Dunbar, West Virginia",138570,B
West_Virginia,South Atlantic,1775156.0,"Hurricane, West Virginia",138622,Stub
West_Virginia,South Atlantic,1775156.0,"Elkins, West Virginia",138519,Stub
West_Virginia,South Atlantic,1775156.0,"Charles Town, West Virginia",138560,Start
West_Virginia,South Atlantic,1775156.0,"Nitro, West Virginia",138402,Start
West_Virginia,South Atlantic,1775156.0,"Princeton, West Virginia",138367,Start
West_Virginia,South Atlantic,1775156.0,"Ranson, West Virginia",138365,Start
West_Virginia,South Atlantic,1775156.0,"Buckhannon, West Virginia",138382,Stub
West_Virginia,South Atlantic,1775156.0,"New Martinsville, West Virginia",138415,Start
West_Virginia,South Atlantic,1775156.0,"Keyser, West Virginia",138536,Start
West_Virginia,South Atlantic,1775156.0,"Grafton, West Virginia",138492,Stub
West_Virginia,South Atlantic,1775156.0,"Barboursville, West Virginia",138629,Start
West_Virginia,South Atlantic,1775156.0,"Westover, West Virginia",151289,B
West_Virginia,South Atlantic,1775156.0,"Point Pleasant, West Virginia",138392,B
West_Virginia,South Atlantic,1775156.0,"Weston, West Virginia",151292,Stub
West_Virginia,South Atlantic,1775156.0,"Lewisburg, West Virginia",138399,Start
West_Virginia,South Atlantic,1775156.0,"Ravenswood, West Virginia",138362,Start
West_Virginia,South Atlantic,1775156.0,"Pleasant Valley, Marion County, West Virginia",138482,Stub
West_Virginia,South Atlantic,1775156.0,"Summersville, West Virginia",138498,Stub
West_Virginia,South Atlantic,1775156.0,"Kingwood, West Virginia",138515,Stub
West_Virginia,South Atlantic,1775156.0,"Ripley, West Virginia",138437,Start
West_Virginia,South Atlantic,1775156.0,"Williamstown, West Virginia",138430,Start
West_Virginia,South Atlantic,1775156.0,"Kenova, West Virginia",138434,Stub
West_Virginia,South Atlantic,1775156.0,"Williamson, West Virginia",138427,Stub
West_Virginia,South Atlantic,1775156.0,"Philippi, West Virginia",138455,Stub
West_Virginia,South Atlantic,1775156.0,"Fayetteville, West Virginia",138456,Start
West_Virginia,South Atlantic,1775156.0,"Madison, West Virginia",138545,Stub
West_Virginia,South Atlantic,1775156.0,"Milton, West Virginia",138639,Stub
West_Virginia,South Atlantic,1775156.0,"Follansbee, West Virginia",151282,Stub
West_Virginia,South Atlantic,1775156.0,"Bethlehem, West Virginia",86739,Stub
West_Virginia,South Atlantic,1775156.0,"Moorefield, West Virginia",138460,Stub
West_Virginia,South Atlantic,1775156.0,"Paden City, West Virginia",138538,B
West_Virginia,South Atlantic,1775156.0,"Winfield, West Virginia",138530,Start
West_Virginia,South Atlantic,1775156.0,"Shinnston, West Virginia",138641,Stub
West_Virginia,South Atlantic,1775156.0,"Petersburg, West Virginia",138573,Start
West_Virginia,South Atlantic,1775156.0,"Hinton, West Virginia",138387,Start
West_Virginia,South Atlantic,1775156.0,"White Sulphur Springs, West Virginia",138475,Stub
West_Virginia,South Atlantic,1775156.0,"Chester, West Virginia",138360,Stub
West_Virginia,South Atlantic,1775156.0,"Spencer, West Virginia",138439,Stub
West_Virginia,South Atlantic,1775156.0,"Mannington, West Virginia",138488,Start
West_Virginia,South Atlantic,1775156.0,"Welch, West Virginia",138435,Start
West_Virginia,South Atlantic,1775156.0,"St. Marys, West Virginia",138568,Stub
West_Virginia,South Atlantic,1775156.0,"Star City, West Virginia",138620,Start
West_Virginia,South Atlantic,1775156.0,"Belington, West Virginia",138466,Stub
West_Virginia,South Atlantic,1775156.0,"Stonewood, West Virginia",138441,Stub
West_Virginia,South Atlantic,1775156.0,"Romney, West Virginia",138412,B
West_Virginia,South Atlantic,1775156.0,"McMechen, West Virginia",138569,Stub
West_Virginia,South Atlantic,1775156.0,"Harrisville, West Virginia",138490,Stub
West_Virginia,South Atlantic,1775156.0,"Richwood, West Virginia",138396,Start
West_Virginia,South Atlantic,1775156.0,"Ronceverte, West Virginia",138535,Start
West_Virginia,South Atlantic,1775156.0,"Eleanor, West Virginia",138603,Stub
West_Virginia,South Atlantic,1775156.0,"Terra Alta, West Virginia",138608,Start
West_Virginia,South Atlantic,1775156.0,"Shepherdstown, West Virginia",138468,Stub
West_Virginia,South Atlantic,1775156.0,"Glen Dale, West Virginia",138581,Start
West_Virginia,South Atlantic,1775156.0,"Nutter Fort, West Virginia",138480,Stub
West_Virginia,South Atlantic,1775156.0,"Marmet, West Virginia",138451,Stub
West_Virginia,South Atlantic,1775156.0,"Salem, West Virginia",138491,Stub
West_Virginia,South Atlantic,1775156.0,"New Haven, West Virginia",138481,Stub
West_Virginia,South Atlantic,1775156.0,"Mullens, West Virginia",151285,Start
West_Virginia,South Atlantic,1775156.0,"Oceana, West Virginia",138391,Start
West_Virginia,South Atlantic,1775156.0,"Wayne, West Virginia",138642,Start
West_Virginia,South Atlantic,1775156.0,"Ceredo, West Virginia",138497,Start
West_Virginia,South Atlantic,1775156.0,"Granville, West Virginia",138425,Start
West_Virginia,South Atlantic,1775156.0,"Sistersville, West Virginia",138643,Stub
West_Virginia,South Atlantic,1775156.0,"Chesapeake, West Virginia",138614,Stub
West_Virginia,South Atlantic,1775156.0,"Mabscott, West Virginia",138604,Start
West_Virginia,South Atlantic,1775156.0,"Parsons, West Virginia",138406,Start
West_Virginia,South Atlantic,1775156.0,"Ansted, West Virginia",138544,B
West_Virginia,South Atlantic,1775156.0,"Montgomery, West Virginia",138411,Start
West_Virginia,South Atlantic,1775156.0,"Benwood, West Virginia",138407,Stub
West_Virginia,South Atlantic,1775156.0,"Buffalo, West Virginia",138426,B
West_Virginia,South Atlantic,1775156.0,"Rainelle, West Virginia",138618,Stub
West_Virginia,South Atlantic,1775156.0,"Belle, West Virginia",138590,Stub
West_Virginia,South Atlantic,1775156.0,"Glenville, West Virginia",138607,Start
West_Virginia,South Atlantic,1775156.0,"Sophia, West Virginia",138553,Start
West_Virginia,South Atlantic,1775156.0,"Mount Hope, West Virginia",138537,Stub
West_Virginia,South Atlantic,1775156.0,"Pennsboro, West Virginia",138428,Stub
West_Virginia,South Atlantic,1775156.0,"Bolivar, West Virginia",138565,Start
West_Virginia,South Atlantic,1775156.0,"Hamlin, West Virginia",138623,Start
West_Virginia,South Atlantic,1775156.0,"New Cumberland, West Virginia",138508,Stub
West_Virginia,South Atlantic,1775156.0,"Chapmanville, West Virginia",138550,Start
West_Virginia,South Atlantic,1775156.0,"Monongah, West Virginia",138409,Start
West_Virginia,South Atlantic,1775156.0,"Marlinton, West Virginia",151287,Stub
West_Virginia,South Atlantic,1775156.0,"Alderson, West Virginia",138418,Start
West_Virginia,South Atlantic,1775156.0,"Athens, West Virginia",138509,Start
West_Virginia,South Atlantic,1775156.0,"Poca, West Virginia",138374,Start
West_Virginia,South Atlantic,1775156.0,"Rupert, West Virginia",138552,B
West_Virginia,South Atlantic,1775156.0,"Belmont, West Virginia",138541,Stub
West_Virginia,South Atlantic,1775156.0,"Sutton, West Virginia",138375,Stub
West_Virginia,South Atlantic,1775156.0,"Mason, West Virginia",138592,Stub
West_Virginia,South Atlantic,1775156.0,"Carpendale, West Virginia",138489,Start
West_Virginia,South Atlantic,1775156.0,"Clendenin, West Virginia",138516,B
West_Virginia,South Atlantic,1775156.0,"Cameron, West Virginia",138440,Stub
West_Virginia,South Atlantic,1775156.0,"North Hills, West Virginia",138442,Start
West_Virginia,South Atlantic,1775156.0,"Rivesville, West Virginia",138626,Start
West_Virginia,South Atlantic,1775156.0,"Man, West Virginia",138611,Stub
West_Virginia,South Atlantic,1775156.0,"Berkeley Springs, West Virginia",138446,Stub
West_Virginia,South Atlantic,1775156.0,"Gassaway, West Virginia",138632,Start
West_Virginia,South Atlantic,1775156.0,"Bethany, West Virginia",138621,Stub
West_Virginia,South Atlantic,1775156.0,"Smithers, West Virginia",138551,B
West_Virginia,South Atlantic,1775156.0,"Gary, West Virginia",138502,Stub
West_Virginia,South Atlantic,1775156.0,"Webster Springs, West Virginia",138372,Stub
West_Virginia,South Atlantic,1775156.0,"Lumberport, West Virginia",138389,Start
West_Virginia,South Atlantic,1775156.0,"Piedmont, West Virginia",138448,Start
West_Virginia,South Atlantic,1775156.0,"Elizabeth, West Virginia",138479,Stub
West_Virginia,South Atlantic,1775156.0,"White Hall, West Virginia",138384,Start
West_Virginia,South Atlantic,1775156.0,"Cedar Grove, West Virginia",138493,B
West_Virginia,South Atlantic,1775156.0,"Middlebourne, West Virginia",138424,Start
West_Virginia,South Atlantic,1775156.0,"Glasgow, West Virginia",138470,Stub
West_Virginia,South Atlantic,1775156.0,"Grant Town, West Virginia",138556,Start
West_Virginia,South Atlantic,1775156.0,"Fort Gay, West Virginia",138496,Start
West_Virginia,South Atlantic,1775156.0,"War, West Virginia",138561,Stub
West_Virginia,South Atlantic,1775156.0,"West Union, West Virginia",138617,Stub
West_Virginia,South Atlantic,1775156.0,"Triadelphia, West Virginia",138596,Start
West_Virginia,South Atlantic,1775156.0,"Danville, West Virginia",138637,B
West_Virginia,South Atlantic,1775156.0,"Pineville, West Virginia",138520,Stub
West_Virginia,South Atlantic,1775156.0,"Beverly, West Virginia",138644,B
West_Virginia,South Atlantic,1775156.0,"Thomas, West Virginia",138571,Start
West_Virginia,South Atlantic,1775156.0,"Davis, West Virginia",138563,Stub
West_Virginia,South Atlantic,1775156.0,"Ridgeley, West Virginia",138521,Stub
West_Virginia,South Atlantic,1775156.0,"Reedsville, West Virginia",138485,Start
West_Virginia,South Atlantic,1775156.0,"Mill Creek, West Virginia",138408,Stub
West_Virginia,South Atlantic,1775156.0,"Gauley Bridge, West Virginia",151286,Stub
West_Virginia,South Atlantic,1775156.0,"Beech Bottom, West Virginia",138373,Stub
West_Virginia,South Atlantic,1775156.0,"Masontown, West Virginia",138615,Stub
West_Virginia,South Atlantic,1775156.0,"West Hamlin, West Virginia",138548,Stub
West_Virginia,South Atlantic,1775156.0,"Anmoore, West Virginia",138507,Stub
West_Virginia,South Atlantic,1775156.0,"Hartford City, West Virginia",138624,Start
West_Virginia,South Atlantic,1775156.0,"Franklin, West Virginia",138464,Stub
West_Virginia,South Atlantic,1775156.0,"Cowen, West Virginia",138386,B
West_Virginia,South Atlantic,1775156.0,"Grantsville, West Virginia",138486,Stub
West_Virginia,South Atlantic,1775156.0,"Pratt, West Virginia",138557,Start
West_Virginia,South Atlantic,1775156.0,"Clearview, West Virginia",138567,Start
West_Virginia,South Atlantic,1775156.0,"Rowlesburg, West Virginia",138500,Stub
West_Virginia,South Atlantic,1775156.0,"Peterstown, West Virginia",138511,Start
West_Virginia,South Atlantic,1775156.0,"West Milford, West Virginia",138370,Stub
West_Virginia,South Atlantic,1775156.0,"Capon Bridge, West Virginia",138410,Start
West_Virginia,South Atlantic,1775156.0,"Union, West Virginia",138385,Stub
West_Virginia,South Atlantic,1775156.0,"Delbarton, West Virginia",138547,Stub
West_Virginia,South Atlantic,1775156.0,"Paw Paw, West Virginia",138501,Start
West_Virginia,South Atlantic,1775156.0,"Jane Lew, West Virginia",138524,Stub
West_Virginia,South Atlantic,1775156.0,"Farmington, West Virginia",138554,Stub
West_Virginia,South Atlantic,1775156.0,"Matewan, West Virginia",138602,Start
West_Virginia,South Atlantic,1775156.0,"Burnsville, West Virginia",138477,Stub
West_Virginia,South Atlantic,1775156.0,"West Logan, West Virginia",138478,B
West_Virginia,South Atlantic,1775156.0,"Bancroft, West Virginia",138371,Start
West_Virginia,South Atlantic,1775156.0,"Clay, West Virginia",138609,Start
West_Virginia,South Atlantic,1775156.0,"Junior, West Virginia",138525,Stub
West_Virginia,South Atlantic,1775156.0,"Fairview, West Virginia",138612,Stub
West_Virginia,South Atlantic,1775156.0,"Lost Creek, West Virginia",138449,Stub
West_Virginia,South Atlantic,1775156.0,"Windsor Heights, West Virginia",53271,Start
West_Virginia,South Atlantic,1775156.0,"Pine Grove, West Virginia",138363,Stub
West_Virginia,South Atlantic,1775156.0,"Whitesville, West Virginia",138494,Stub
West_Virginia,South Atlantic,1775156.0,"Lester, West Virginia",138613,Start
West_Virginia,South Atlantic,1775156.0,"Gilbert, West Virginia",138555,Stub
West_Virginia,South Atlantic,1775156.0,"Meadow Bridge, West Virginia",138627,Stub
West_Virginia,South Atlantic,1775156.0,"Mitchell Heights, West Virginia",138503,Start
West_Virginia,South Atlantic,1775156.0,"Tunnelton, West Virginia",138459,Stub
West_Virginia,South Atlantic,1775156.0,"Flemington, West Virginia",138361,Start
West_Virginia,South Atlantic,1775156.0,"Kermit, West Virginia",138527,Start
West_Virginia,South Atlantic,1775156.0,"Hedgesville, West Virginia",138580,Start
West_Virginia,South Atlantic,1775156.0,"Bramwell, West Virginia",138423,Stub
West_Virginia,South Atlantic,1775156.0,"Newburg, West Virginia",138528,Stub
West_Virginia,South Atlantic,1775156.0,"Valley Grove, West Virginia",138471,Stub
West_Virginia,South Atlantic,1775156.0,"Harpers Ferry, West Virginia",138562,Start
West_Virginia,South Atlantic,1775156.0,"Wardensville, West Virginia",138506,Stub
West_Virginia,South Atlantic,1775156.0,"Albright, West Virginia",138542,Start
West_Virginia,South Atlantic,1775156.0,"Flatwoods, West Virginia",138539,Stub
West_Virginia,South Atlantic,1775156.0,"Durbin, West Virginia",138453,Stub
West_Virginia,South Atlantic,1775156.0,"Northfork, West Virginia",138405,Start
West_Virginia,South Atlantic,1775156.0,"Ellenboro, West Virginia",138564,Stub
West_Virginia,South Atlantic,1775156.0,"Hillsboro, West Virginia",138566,Stub
West_Virginia,South Atlantic,1775156.0,"Henderson, West Virginia",138540,Start
West_Virginia,South Atlantic,1775156.0,"Davy, West Virginia",138549,Stub
West_Virginia,South Atlantic,1775156.0,"Hendricks, West Virginia",138417,Start
West_Virginia,South Atlantic,1775156.0,"Handley, West Virginia",138474,Stub
West_Virginia,South Atlantic,1775156.0,"Bradshaw, West Virginia",138429,Start
West_Virginia,South Atlantic,1775156.0,"Quinwood, West Virginia",138369,Start
West_Virginia,South Atlantic,1775156.0,"Hambleton, West Virginia",138380,B
West_Virginia,South Atlantic,1775156.0,"Elk Garden, West Virginia",151297,Stub
West_Virginia,South Atlantic,1775156.0,"Bayard, West Virginia",260281,Stub
West_Virginia,South Atlantic,1775156.0,"Womelsdorf (Coalton), West Virginia",139234,Stub
West_Virginia,South Atlantic,1775156.0,"Keystone, West Virginia",260313,Stub
West_Virginia,South Atlantic,1775156.0,"Worthington, West Virginia",139014,Start
West_Virginia,South Atlantic,1775156.0,"Sand Fork, West Virginia",139546,Start
West_Virginia,South Atlantic,1775156.0,"Anawalt, West Virginia",138499,Start
West_Virginia,South Atlantic,1775156.0,"Cairo, West Virginia",452473,Start
West_Virginia,South Atlantic,1775156.0,"Matoaka, West Virginia",151294,Stub
West_Virginia,South Atlantic,1775156.0,"Falling Spring, West Virginia",545398,Stub
West_Virginia,South Atlantic,1775156.0,"Huttonsville, West Virginia",260283,Stub
West_Virginia,South Atlantic,1775156.0,"Sylvester, West Virginia",138600,Start
West_Virginia,South Atlantic,1775156.0,"Kimball, West Virginia",139015,Start
West_Virginia,South Atlantic,1775156.0,"Reedy, West Virginia",260661,Stub
West_Virginia,South Atlantic,1775156.0,"Montrose, West Virginia",260287,Start
West_Virginia,South Atlantic,1775156.0,"Brandonville, West Virginia",138398,Start
West_Virginia,South Atlantic,1775156.0,"Oakvale, West Virginia",545424,Start
West_Virginia,South Atlantic,1775156.0,"Rhodell, West Virginia",260386,Stub
West_Virginia,South Atlantic,1775156.0,"Leon, West Virginia",95063,Start
West_Virginia,South Atlantic,1775156.0,"Pax, West Virginia",545427,Start
West_Virginia,South Atlantic,1775156.0,"Pullman, West Virginia",9725836,FA
West_Virginia,South Atlantic,1775156.0,"Camden-on-Gauley, West Virginia",138531,Stub
West_Virginia,South Atlantic,1775156.0,"Blacksville, West Virginia",139835,Stub
