Article_ID,Error
136419,"The MW API does not have any info related to the rev-id provided as input (136419), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
136124,"The MW API does not have any info related to the rev-id provided as input (136124), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
136069,"The MW API does not have any info related to the rev-id provided as input (136069), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
135755,"The MW API does not have any info related to the rev-id provided as input (135755), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
135499,"The MW API does not have any info related to the rev-id provided as input (135499), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
135926,"The MW API does not have any info related to the rev-id provided as input (135926), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
135536,"The MW API does not have any info related to the rev-id provided as input (135536), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
136170,"The MW API does not have any info related to the rev-id provided as input (136170), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
136293,"The MW API does not have any info related to the rev-id provided as input (136293), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
135912,"The MW API does not have any info related to the rev-id provided as input (135912), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
136804,"The MW API does not have any info related to the rev-id provided as input (136804), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
136584,"The MW API does not have any info related to the rev-id provided as input (136584), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
136796,"The MW API does not have any info related to the rev-id provided as input (136796), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
135790,"The MW API does not have any info related to the rev-id provided as input (135790), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
136793,"The MW API does not have any info related to the rev-id provided as input (136793), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
136184,"The MW API does not have any info related to the rev-id provided as input (136184), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
136752,"The MW API does not have any info related to the rev-id provided as input (136752), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
135783,"The MW API does not have any info related to the rev-id provided as input (135783), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
135799,"The MW API does not have any info related to the rev-id provided as input (135799), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
136052,"The MW API does not have any info related to the rev-id provided as input (136052), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
135713,"The MW API does not have any info related to the rev-id provided as input (135713), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
136303,"The MW API does not have any info related to the rev-id provided as input (136303), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
135945,"The MW API does not have any info related to the rev-id provided as input (135945), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
136710,"The MW API does not have any info related to the rev-id provided as input (136710), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
136744,"The MW API does not have any info related to the rev-id provided as input (136744), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
135534,"The MW API does not have any info related to the rev-id provided as input (135534), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
136406,"The MW API does not have any info related to the rev-id provided as input (136406), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
135769,"The MW API does not have any info related to the rev-id provided as input (135769), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
136224,"The MW API does not have any info related to the rev-id provided as input (136224), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
151106,"The MW API does not have any info related to the rev-id provided as input (151106), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
135785,"The MW API does not have any info related to the rev-id provided as input (135785), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
135788,"The MW API does not have any info related to the rev-id provided as input (135788), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
136005,"The MW API does not have any info related to the rev-id provided as input (136005), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
136328,"The MW API does not have any info related to the rev-id provided as input (136328), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
135661,"The MW API does not have any info related to the rev-id provided as input (135661), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
135987,"The MW API does not have any info related to the rev-id provided as input (135987), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
135502,"The MW API does not have any info related to the rev-id provided as input (135502), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
135512,"The MW API does not have any info related to the rev-id provided as input (135512), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
136359,"The MW API does not have any info related to the rev-id provided as input (136359), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
136361,"The MW API does not have any info related to the rev-id provided as input (136361), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
135712,"The MW API does not have any info related to the rev-id provided as input (135712), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
135792,"The MW API does not have any info related to the rev-id provided as input (135792), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
151221,"The MW API does not have any info related to the rev-id provided as input (151221), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
136157,"The MW API does not have any info related to the rev-id provided as input (136157), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
136613,"The MW API does not have any info related to the rev-id provided as input (136613), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
135586,"The MW API does not have any info related to the rev-id provided as input (135586), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
135927,"The MW API does not have any info related to the rev-id provided as input (135927), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
136362,"The MW API does not have any info related to the rev-id provided as input (136362), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
136424,"The MW API does not have any info related to the rev-id provided as input (136424), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
136503,"The MW API does not have any info related to the rev-id provided as input (136503), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
69016554,"The MW API does not have any info related to the rev-id provided as input (69016554), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
136152,"The MW API does not have any info related to the rev-id provided as input (136152), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
135540,"The MW API does not have any info related to the rev-id provided as input (135540), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
136062,"The MW API does not have any info related to the rev-id provided as input (136062), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
151218,"The MW API does not have any info related to the rev-id provided as input (151218), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
136631,"The MW API does not have any info related to the rev-id provided as input (136631), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
135861,"The MW API does not have any info related to the rev-id provided as input (135861), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
135545,"The MW API does not have any info related to the rev-id provided as input (135545), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
136061,"The MW API does not have any info related to the rev-id provided as input (136061), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
136750,"The MW API does not have any info related to the rev-id provided as input (136750), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
135575,"The MW API does not have any info related to the rev-id provided as input (135575), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
135796,"The MW API does not have any info related to the rev-id provided as input (135796), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
136221,"The MW API does not have any info related to the rev-id provided as input (136221), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
135581,"The MW API does not have any info related to the rev-id provided as input (135581), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
136143,"The MW API does not have any info related to the rev-id provided as input (136143), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
136686,"The MW API does not have any info related to the rev-id provided as input (136686), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
135650,"The MW API does not have any info related to the rev-id provided as input (135650), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
135734,"The MW API does not have any info related to the rev-id provided as input (135734), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
135675,"The MW API does not have any info related to the rev-id provided as input (135675), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
135515,"The MW API does not have any info related to the rev-id provided as input (135515), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
136492,"The MW API does not have any info related to the rev-id provided as input (136492), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
136013,"The MW API does not have any info related to the rev-id provided as input (136013), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
136137,"The MW API does not have any info related to the rev-id provided as input (136137), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
136289,"The MW API does not have any info related to the rev-id provided as input (136289), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
17003367,"The MW API does not have any info related to the rev-id provided as input (17003367), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
6124068,"The MW API does not have any info related to the rev-id provided as input (6124068), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
17717436,"The MW API does not have any info related to the rev-id provided as input (17717436), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
135970,"The MW API does not have any info related to the rev-id provided as input (135970), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
137024,"The MW API does not have any info related to the rev-id provided as input (137024), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
5161691,"The MW API does not have any info related to the rev-id provided as input (5161691), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
136971,"The MW API does not have any info related to the rev-id provided as input (136971), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
137207,"The MW API does not have any info related to the rev-id provided as input (137207), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
137189,"The MW API does not have any info related to the rev-id provided as input (137189), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
136947,"The MW API does not have any info related to the rev-id provided as input (136947), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
136999,"The MW API does not have any info related to the rev-id provided as input (136999), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
136927,"The MW API does not have any info related to the rev-id provided as input (136927), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
136961,"The MW API does not have any info related to the rev-id provided as input (136961), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
136953,"The MW API does not have any info related to the rev-id provided as input (136953), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
137190,"The MW API does not have any info related to the rev-id provided as input (137190), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
136955,"The MW API does not have any info related to the rev-id provided as input (136955), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
136931,"The MW API does not have any info related to the rev-id provided as input (136931), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
137385,"The MW API does not have any info related to the rev-id provided as input (137385), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
137409,"The MW API does not have any info related to the rev-id provided as input (137409), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
18948525,"The MW API does not have any info related to the rev-id provided as input (18948525), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
25432026,"The MW API does not have any info related to the rev-id provided as input (25432026), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
137390,"The MW API does not have any info related to the rev-id provided as input (137390), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
137411,"The MW API does not have any info related to the rev-id provided as input (137411), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
137413,"The MW API does not have any info related to the rev-id provided as input (137413), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
137307,"The MW API does not have any info related to the rev-id provided as input (137307), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
137309,"The MW API does not have any info related to the rev-id provided as input (137309), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
137289,"The MW API does not have any info related to the rev-id provided as input (137289), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
32439510,"The MW API does not have any info related to the rev-id provided as input (32439510), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
137436,"The MW API does not have any info related to the rev-id provided as input (137436), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
137416,"The MW API does not have any info related to the rev-id provided as input (137416), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
12393870,"The MW API does not have any info related to the rev-id provided as input (12393870), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
137291,"The MW API does not have any info related to the rev-id provided as input (137291), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
137403,"The MW API does not have any info related to the rev-id provided as input (137403), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
137405,"The MW API does not have any info related to the rev-id provided as input (137405), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
137294,"The MW API does not have any info related to the rev-id provided as input (137294), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
137407,"The MW API does not have any info related to the rev-id provided as input (137407), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
137408,"The MW API does not have any info related to the rev-id provided as input (137408), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
137447,"The MW API does not have any info related to the rev-id provided as input (137447), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
14574993,"The MW API does not have any info related to the rev-id provided as input (14574993), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
14213774,"The MW API does not have any info related to the rev-id provided as input (14213774), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
260243,"The MW API does not have any info related to the rev-id provided as input (260243), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
14217303,"The MW API does not have any info related to the rev-id provided as input (14217303), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
14217214,"The MW API does not have any info related to the rev-id provided as input (14217214), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
14217790,"The MW API does not have any info related to the rev-id provided as input (14217790), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
14218069,"The MW API does not have any info related to the rev-id provided as input (14218069), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
91245,"The MW API does not have any info related to the rev-id provided as input (91245), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
39300,"The MW API does not have any info related to the rev-id provided as input (39300), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
137828,"The MW API does not have any info related to the rev-id provided as input (137828), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
138133,"The MW API does not have any info related to the rev-id provided as input (138133), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
138252,"The MW API does not have any info related to the rev-id provided as input (138252), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
137825,"The MW API does not have any info related to the rev-id provided as input (137825), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
91239,"The MW API does not have any info related to the rev-id provided as input (91239), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
138275,"The MW API does not have any info related to the rev-id provided as input (138275), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
138146,"The MW API does not have any info related to the rev-id provided as input (138146), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
138069,"The MW API does not have any info related to the rev-id provided as input (138069), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
138219,"The MW API does not have any info related to the rev-id provided as input (138219), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
138221,"The MW API does not have any info related to the rev-id provided as input (138221), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
138224,"The MW API does not have any info related to the rev-id provided as input (138224), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
138107,"The MW API does not have any info related to the rev-id provided as input (138107), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
138108,"The MW API does not have any info related to the rev-id provided as input (138108), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
137973,"The MW API does not have any info related to the rev-id provided as input (137973), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
138285,"The MW API does not have any info related to the rev-id provided as input (138285), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
26558,"The MW API does not have any info related to the rev-id provided as input (26558), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
138024,"The MW API does not have any info related to the rev-id provided as input (138024), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
138190,"The MW API does not have any info related to the rev-id provided as input (138190), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
138197,"The MW API does not have any info related to the rev-id provided as input (138197), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
138169,"The MW API does not have any info related to the rev-id provided as input (138169), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
138289,"The MW API does not have any info related to the rev-id provided as input (138289), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
138075,"The MW API does not have any info related to the rev-id provided as input (138075), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
138179,"The MW API does not have any info related to the rev-id provided as input (138179), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
138204,"The MW API does not have any info related to the rev-id provided as input (138204), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
138278,"The MW API does not have any info related to the rev-id provided as input (138278), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
138093,"The MW API does not have any info related to the rev-id provided as input (138093), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
138266,"The MW API does not have any info related to the rev-id provided as input (138266), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
138062,"The MW API does not have any info related to the rev-id provided as input (138062), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
151290,"The MW API does not have any info related to the rev-id provided as input (151290), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
138462,"The MW API does not have any info related to the rev-id provided as input (138462), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
138413,"The MW API does not have any info related to the rev-id provided as input (138413), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
138438,"The MW API does not have any info related to the rev-id provided as input (138438), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
138366,"The MW API does not have any info related to the rev-id provided as input (138366), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
138390,"The MW API does not have any info related to the rev-id provided as input (138390), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
138630,"The MW API does not have any info related to the rev-id provided as input (138630), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
138605,"The MW API does not have any info related to the rev-id provided as input (138605), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
138606,"The MW API does not have any info related to the rev-id provided as input (138606), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
138598,"The MW API does not have any info related to the rev-id provided as input (138598), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
139886,"The MW API does not have any info related to the rev-id provided as input (139886), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
139644,"The MW API does not have any info related to the rev-id provided as input (139644), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
6121636,"The MW API does not have any info related to the rev-id provided as input (6121636), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
260577,"The MW API does not have any info related to the rev-id provided as input (260577), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
